GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr	Eul0	Eul1	Eul2
8910	0.029694	-0.024241	-0.999265	0.347447	0.937618	-0.012421	0.937230	-0.346822	0.036264	425.087560	285.803866	-103.009861	2.928134	2.929938	4.669072	89.936742	90.017387	120.055743	184.425453	0.117646	0.107147	77.649573	1.000000	-2311.414535	-636.008851	179.733824	-636.008851	1329.206556	-595.036676	179.733824	-595.036676	843.549680	-1048.452866	-158.228018	-250.671831	-158.228018	1752.151594	-411.752460	-250.671831	-411.752460	939.687573	1036.141662	1.000000	103.301206	69.335086	260.113887	
8938	0.464392	0.091934	0.880845	-0.206239	0.978479	0.006608	-0.861281	-0.184733	0.473359	75.380200	-220.005452	-121.014449	2.926856	2.926334	4.679260	89.995379	90.006074	119.876104	142.837293	0.115313	0.103000	54.947971	0.904255	161.354399	-617.064874	-630.892518	-617.064874	932.391544	1066.174740	-630.892518	1066.174740	1085.814025	70.522000	-239.388969	-512.451490	-239.388969	636.166706	660.010594	-512.451490	660.010594	895.072739	328.534734	1.000000	0.000000	0.000000	0.000000	
8919	0.231843	-0.085052	0.969034	0.306586	0.951789	0.010185	-0.923183	0.294728	0.246740	355.043729	18.435654	-31.689223	2.930309	2.929125	4.675067	89.999954	90.029566	119.990178	147.546948	0.118984	0.120206	40.758296	0.829787	-993.494729	105.717563	-471.596155	105.717563	1610.139803	284.655020	-471.596155	284.655020	1653.737114	-688.521394	7.722562	-82.794369	7.722562	1672.415886	334.465091	-82.794369	334.465091	1341.089292	728.833661	1.000000	0.000000	0.000000	0.000000	
10443	0.099190	-0.053801	-0.993613	-0.335632	0.938213	-0.084307	0.936756	0.341851	0.075004	-326.568393	290.909370	148.547893	2.925958	2.931509	4.679859	90.094081	89.957973	120.025199	183.853445	0.122012	0.115635	48.746086	0.898936	79.113131	-933.707985	-261.766378	-933.707985	2039.140741	479.464760	-261.766378	479.464760	149.026707	-661.594946	-357.088467	-229.908900	-357.088467	1528.681131	278.680673	-229.908900	278.680673	420.704423	857.442285	1.000000	0.000000	0.000000	0.000000	
10447	0.092188	-0.042036	-0.994854	0.301335	0.953438	-0.012363	0.949051	-0.298645	0.100562	-114.518707	153.771393	-156.733180	2.926789	2.929757	4.677912	89.999330	89.961913	120.055793	206.395203	0.148833	0.145999	50.015578	0.893617	-507.429480	-206.060400	-278.081656	-206.060400	1368.039574	-599.114882	-278.081656	-599.114882	367.786011	-681.725535	-343.328135	-68.992652	-343.328135	1745.925215	-754.823267	-68.992652	-754.823267	691.300217	961.239947	1.000000	98.750543	90.402237	259.886746	
10450	0.092351	-0.042761	-0.994808	0.301249	0.953456	-0.013018	0.949063	-0.298483	0.100935	-121.543493	152.776509	-155.279981	2.926281	2.929852	4.677390	90.019611	89.909619	120.057499	275.804294	0.118510	0.150938	48.061451	0.877660	-712.795468	-171.922529	-734.637374	-171.922529	1406.961612	-636.415644	-734.637374	-636.415644	263.127047	-796.926734	-295.530181	-140.087059	-295.530181	1768.160972	-770.088903	-140.087059	-770.088903	682.918183	1199.899785	1.000000	103.274292	69.452262	260.160382	
10451	0.267032	-0.152052	-0.951617	0.478833	0.877886	-0.005907	0.836309	-0.454088	0.307231	-302.517974	259.897320	247.440209	2.927858	2.926737	4.681875	90.040983	89.951131	120.056852	196.477906	0.130137	0.142224	46.118106	0.861702	205.417289	44.183622	-177.668525	44.183622	41.701600	-446.369171	-177.668525	-446.369171	1149.944244	-351.724778	-60.676388	191.600098	-60.676388	689.964501	-370.889930	191.600098	-370.889930	859.353970	1136.499526	1.000000	278.334692	60.982645	110.634738	
10453	0.148176	0.055975	-0.987383	-0.403188	0.915077	-0.008633	0.903048	0.399377	0.158160	-97.017343	-385.487608	-207.256211	2.929303	2.926755	4.673895	89.978696	90.042408	119.947029	355.890351	0.128485	0.185886	37.704750	0.803191	-1126.364091	133.263219	752.878588	133.263219	1292.895144	724.904663	752.878588	724.904663	1133.987807	-1387.013453	-185.575508	371.771195	-185.575508	1179.580038	366.156754	371.771195	366.156754	1123.974467	1156.502610	1.000000	0.000000	0.000000	0.000000	
8929	0.180106	0.043786	-0.982679	-0.266024	0.963949	-0.005807	0.946998	0.262460	0.185261	163.806290	-254.497920	141.225018	2.928905	2.928231	4.675169	90.073599	89.940847	120.036206	159.546165	0.110492	0.109161	67.815295	0.994681	-1174.096317	270.704996	-122.819267	270.704996	658.445461	-128.728899	-122.819267	-128.728899	1556.612268	-1142.301680	-186.416613	23.647389	-186.416613	1877.565689	-18.164368	23.647389	-18.164368	987.621947	899.340198	1.000000	278.702733	87.557391	58.441839	
10457	0.140230	-0.047733	-0.988968	0.296166	0.955128	-0.004105	0.944786	-0.292323	0.148074	370.363625	-81.188247	42.686765	2.928655	2.931668	4.672802	90.003613	89.953946	120.097227	225.702451	0.135869	0.139955	96.301571	1.000000	-1613.339175	-266.354049	-76.868456	-266.354049	1789.900426	-997.669345	-76.868456	-997.669345	831.505172	-1059.033012	-119.307053	-69.822841	-119.307053	1859.279872	-80.769247	-69.822841	-80.769247	778.591710	731.019923	1.000000	0.000000	0.000000	0.000000	
10458	0.127955	-0.018673	-0.991604	0.135477	0.990780	-0.001176	0.982483	-0.134189	0.129305	-312.246733	312.026533	-85.215061	2.928637	2.926058	4.676840	90.036119	89.965017	119.966379	207.514195	0.139174	0.148695	39.568921	0.835106	-693.039226	311.638777	80.129184	311.638777	395.105970	162.639347	80.129184	162.639347	1566.645750	-1407.512728	150.537108	-254.340910	150.537108	1169.675687	295.187702	-254.340910	295.187702	1329.738577	1169.094641	1.000000	278.563788	84.164637	105.858063	
8933	0.140451	0.026273	-0.989746	-0.203960	0.978975	-0.002957	0.968859	0.202282	0.142857	-97.048667	-162.236708	-223.885318	2.925059	2.928179	4.675670	90.000662	89.911148	119.912515	278.060639	0.127831	0.151719	47.161313	0.851064	-1072.828629	-694.163978	-451.894387	-694.163978	2043.246537	-117.773481	-451.894387	-117.773481	89.986068	-916.980743	-576.008042	-133.108396	-576.008042	1764.710985	-141.481259	-133.108396	-141.481259	477.636754	1293.617649	1.000000	278.540210	90.179120	81.398348	
8950	0.348946	-0.153046	-0.924561	0.402467	0.915434	0.000363	0.846319	-0.372232	0.381033	174.906676	-199.258494	-142.972469	2.930818	2.929504	4.676120	90.012440	89.953332	120.101272	138.853305	0.112896	0.107470	46.387817	0.877660	-741.079873	-401.498366	631.598722	-401.498366	699.175406	-805.485048	631.598722	-805.485048	1717.606077	-450.473417	-88.492866	655.061740	-88.492866	974.891764	-377.951778	655.061740	-377.951778	1393.945483	787.042923	1.000000	98.396682	90.033485	253.722345	
10463	0.015661	-0.007080	-0.999852	0.371539	0.928417	-0.000755	0.928285	-0.371472	0.017171	-209.828734	-304.808770	-228.965066	2.927217	2.929594	4.672910	89.953450	89.972749	119.997882	211.767092	0.142595	0.150522	70.709147	1.000000	-1524.570455	-570.958598	-283.551511	-570.958598	1634.417823	-80.550299	-283.551511	-80.550299	724.067118	-948.308592	-183.589120	76.836514	-183.589120	1718.183900	-202.348260	76.836514	-202.348260	568.914932	1113.844235	1.000000	0.000000	0.000000	0.000000	
10465	0.099237	-0.052616	-0.993672	-0.335626	0.938314	-0.083203	0.936753	0.341759	0.075456	-309.665692	276.679422	131.303617	2.926433	2.929176	4.670357	89.887717	90.067029	120.029656	392.401966	0.177555	0.209604	49.348633	0.840426	-2109.566385	626.634837	584.747412	626.634837	1417.336613	370.685726	584.747412	370.685726	248.355535	-839.936066	-104.448195	-302.511176	-104.448195	1358.532255	181.325748	-302.511176	181.325748	250.146599	1548.341171	1.000000	0.000000	0.000000	0.000000	
10467	0.062152	-0.035381	-0.997439	0.490515	0.871433	-0.000347	0.869214	-0.489237	0.071517	200.847490	5.872666	166.285457	2.925683	2.928606	4.679247	90.058355	89.927960	119.993622	396.435641	0.159985	0.210446	49.515341	0.918478	-248.390883	215.646029	-592.084845	215.646029	1302.105867	-237.067124	-592.084845	-237.067124	315.223285	-1110.720185	237.724872	-225.132872	237.724872	1073.074181	28.418208	-225.132872	28.418208	1109.127761	907.797645	1.000000	278.234991	72.489692	101.506546	
8951	0.180147	-0.088231	-0.979675	0.448211	0.893926	0.001911	0.875588	-0.439445	0.200584	-201.878890	-159.829616	219.013199	2.926630	2.928312	4.672872	89.906326	90.059419	120.061456	148.930156	0.133730	0.116238	44.365272	0.867021	-1257.092013	-797.716081	832.970081	-797.716081	596.956376	-551.963311	832.970081	-551.963311	205.008804	-952.704768	-416.633149	328.935668	-416.633149	896.269987	-816.390648	328.935668	-816.390648	635.756303	654.911789	1.000000	0.000000	0.000000	0.000000	
8953	0.037845	0.011472	-0.999225	-0.199862	0.979817	0.003678	0.979101	0.199567	0.039374	429.200088	381.007195	102.935123	2.927901	2.926711	4.681992	89.939615	90.052633	120.049996	161.210315	0.114939	0.109812	50.398519	0.877660	468.335387	-180.870754	569.498460	-180.870754	-18.670247	23.892079	569.498460	23.892079	1047.512252	-580.209555	36.417464	411.978455	36.417464	1177.210190	181.512117	411.978455	181.512117	719.541357	597.373863	1.000000	0.000000	0.000000	0.000000	
10470	0.082515	-0.010198	-0.996538	0.135250	0.990811	0.001060	0.987370	-0.134869	0.083136	189.234340	422.614265	-204.634971	2.928266	2.929946	4.678683	89.992473	90.069527	120.062608	260.793742	0.175711	0.171385	46.136704	0.851064	-164.947839	-17.616542	730.086421	-17.616542	1566.856018	-529.812375	730.086421	-529.812375	491.138645	-341.764095	-77.688240	413.797004	-77.688240	1064.520167	46.550023	413.797004	46.550023	566.526199	1433.317742	1.000000	278.280887	89.141310	76.746482	
8956	0.151859	0.064026	-0.986333	-0.352482	0.935797	0.006474	0.923422	0.346678	0.164677	13.072006	351.954714	194.355359	2.924014	2.926397	4.673508	90.075610	89.958470	119.915661	231.904898	0.144437	0.148586	46.193046	0.861702	-1500.522238	532.738903	-271.529864	532.738903	1436.891841	123.750553	-271.529864	123.750553	-335.277827	-1576.095417	251.151150	-448.958255	251.151150	1761.218973	766.265850	-448.958255	766.265850	772.519755	837.576866	1.000000	0.000000	0.000000	0.000000	
10473	0.084048	-0.008539	-0.996425	0.133090	0.991100	0.002733	0.987534	-0.132844	0.084436	186.394767	414.510876	-197.240842	2.924013	2.926975	4.679721	90.038333	89.973424	119.924677	221.646528	0.124080	0.120742	47.445809	0.856383	-75.679838	397.914158	-94.710990	397.914158	919.156758	852.229446	-94.710990	852.229446	192.418265	-413.524049	121.569038	399.384182	121.569038	948.595912	408.011241	399.384182	408.011241	571.157236	1403.700895	1.000000	0.000000	0.000000	0.000000	
10478	0.361416	-0.172037	0.916402	0.445015	0.895494	-0.007398	-0.819360	0.410483	0.400203	257.014717	-191.202822	31.359416	2.928123	2.929004	4.675446	89.950903	90.021958	119.943352	164.770834	0.177775	0.143947	55.940824	0.925532	-818.255939	-460.344679	-584.614430	-460.344679	1992.765849	179.540134	-584.614430	179.540134	859.518500	-360.138201	185.802458	-636.854861	185.802458	1073.525791	38.236986	-636.854861	38.236986	983.414032	642.759339	1.000000	277.932789	72.949886	101.497933	
8977	0.036335	0.030317	0.998880	-0.365932	0.930522	-0.014931	-0.929932	-0.364980	0.044905	154.058697	-271.171538	-120.690827	2.928013	2.927909	4.677212	89.985127	90.026718	119.981450	160.976408	0.126039	0.121803	44.682333	0.888298	-614.098022	-32.191657	154.989846	-32.191657	1128.767217	182.281647	154.989846	182.281647	1101.155765	-955.871663	-302.134348	210.461793	-302.134348	1631.987725	441.292225	210.461793	441.292225	1026.679570	579.452535	1.000000	0.000000	0.000000	0.000000	
10491	0.101047	0.073802	-0.992148	-0.481764	0.876154	0.016104	0.870464	0.476350	0.124087	-165.013936	-49.982342	-186.043629	2.927379	2.929275	4.673599	90.024551	89.870373	120.005409	261.319302	0.147419	0.155079	86.818354	1.000000	-1624.542353	-410.178880	-821.416241	-410.178880	1409.706484	-179.911062	-821.416241	-179.911062	1064.425728	-1073.487866	-13.176383	128.804487	-13.176383	1580.474191	213.739303	128.804487	213.739303	1040.595299	955.738855	1.000000	0.000000	0.000000	0.000000	
10499	0.046259	-0.055717	-0.997374	0.028006	0.998123	-0.054459	0.998537	-0.025413	0.047732	461.037042	441.858181	-47.405673	2.929760	2.925400	4.675066	90.064908	90.058556	119.981022	215.858113	0.138966	0.137228	39.226694	0.827778	-898.042576	-584.914176	1044.400121	-584.914176	89.875729	390.986987	1044.400121	390.986987	1707.221358	-1339.890155	-258.467672	260.761566	-258.467672	773.423521	344.941341	260.761566	344.941341	2190.611886	1225.733877	1.000000	0.000000	0.000000	0.000000	
10500	0.067694	-0.034522	-0.997109	-0.314810	0.947607	-0.054181	0.946738	0.317567	0.053279	-154.662904	403.673647	-105.986510	2.926451	2.930318	4.672572	89.964057	89.932551	120.021054	236.136371	0.130245	0.134336	46.283558	0.867021	-1711.454457	397.531417	-625.314146	397.531417	1835.131949	241.154254	-625.314146	241.154254	389.423383	-865.624541	-402.642024	-263.222237	-402.642024	1494.809760	221.375006	-263.222237	221.375006	584.014501	1103.257494	1.000000	97.680790	81.206310	243.662906	
8998	0.040468	0.012611	-0.999101	0.338556	0.940598	0.025586	0.940076	-0.339287	0.033795	-341.012131	-327.963990	-234.641783	2.926670	2.929986	4.676179	89.999663	89.967329	119.971470	256.358006	0.132567	0.148399	46.513472	0.893617	-839.658306	-37.174486	-257.679094	-37.174486	1978.792188	183.764544	-257.679094	183.764544	607.197662	-789.059653	-443.234565	236.798532	-443.234565	1146.743102	41.380348	236.798532	41.380348	869.179750	1314.165982	1.000000	277.689818	79.355962	100.077142	
10504	0.224757	0.047773	0.973249	-0.418759	0.906596	0.052208	-0.879851	-0.419288	0.223769	7.254471	-359.497672	65.480916	2.928031	2.928651	4.676669	89.965522	90.094059	120.022436	270.321078	0.108978	0.144244	38.292570	0.835106	-943.598886	-345.968391	326.975101	-345.968391	949.852899	221.874910	326.975101	221.874910	1338.623235	-1003.903842	87.237490	-71.747534	87.237490	1276.162181	66.668030	-71.747534	66.668030	1278.300899	787.403034	1.000000	0.000000	0.000000	0.000000	
8999	0.031182	0.035203	0.998894	-0.279927	0.959693	-0.025083	-0.959515	-0.278835	0.039779	-402.454111	182.352420	234.384495	2.926037	2.930704	4.671609	89.994488	90.068320	120.068333	187.276942	0.119511	0.111356	53.911140	0.930851	-1831.103122	255.600385	559.840106	255.600385	1688.643141	-735.321434	559.840106	-735.321434	-36.449950	-597.068609	-175.230540	6.205097	-175.230540	1652.352349	-805.831897	6.205097	-805.831897	459.988776	515.376190	1.000000	277.700667	89.571435	62.834421	
8995	0.115461	0.090676	0.989165	-0.478939	0.877505	-0.024536	-0.870222	-0.470917	0.144747	412.298698	148.830723	17.340760	2.929286	2.929006	4.674582	89.970916	89.989219	120.054786	207.584615	0.113785	0.128338	65.142054	0.962766	-1085.874883	-225.882532	-483.991281	-225.882532	854.113100	-501.671083	-483.991281	-501.671083	1355.415838	-1003.436684	-17.443114	-119.712193	-17.443114	1217.659586	-198.695617	-119.712193	-198.695617	1124.528038	698.290422	1.000000	0.000000	0.000000	0.000000	
10512	0.023761	0.029356	-0.999294	-0.025285	0.999267	0.028754	0.999406	0.024583	0.024486	-162.826273	-182.664341	-4.896993	2.926869	2.928532	4.676725	89.974379	90.000168	120.023121	259.479127	0.151819	0.168087	39.515968	0.838889	-705.032736	-196.508587	156.958679	-196.508587	602.300839	-338.409892	156.958679	-338.409892	1016.249222	-1237.877455	-274.089939	445.856897	-274.089939	1314.882186	-63.197304	445.856897	-63.197304	926.789707	1093.482613	1.000000	0.000000	0.000000	0.000000	
8991	0.100190	0.072658	-0.992319	-0.482749	0.875625	0.015369	0.870017	0.477497	0.122804	-162.098105	-47.854312	-189.689412	2.926452	2.928423	4.673245	90.010842	89.966725	119.921348	156.727679	0.167161	0.143411	86.710683	0.994681	-1484.391935	46.021002	-39.514914	46.021002	1983.339291	464.689602	-39.514914	464.689602	516.101186	-1267.823694	15.325232	248.805822	15.325232	1421.053991	168.193451	248.805822	168.193451	1235.772475	601.013030	1.000000	0.000000	0.000000	0.000000	
9008	0.263345	0.138573	-0.954703	-0.385207	0.922417	0.027629	0.884464	0.360479	0.296293	-377.177185	431.676030	93.584186	2.928730	2.926377	4.672025	90.087795	90.014564	119.980884	263.151398	0.120527	0.153677	40.429429	0.824468	-1392.138116	1124.789523	810.033437	1124.789523	717.609692	136.075910	810.033437	136.075910	907.598975	-773.022695	362.541279	493.591188	362.541279	931.642414	146.104391	493.591188	146.104391	1210.575295	1563.542656	1.000000	0.000000	0.000000	0.000000	
10515	0.307287	0.136986	-0.941711	-0.337182	0.941057	0.026865	0.889884	0.309270	0.335363	387.953697	-156.854398	-72.556407	2.928480	2.925300	4.678254	90.043623	89.938854	119.951173	137.701819	0.115493	0.104942	45.827484	0.867021	-559.671318	335.651035	-4.218264	335.651035	871.419084	742.466701	-4.218264	742.466701	1098.869602	-477.234114	-213.294208	99.031631	-213.294208	839.074187	592.291974	99.031631	592.291974	1158.311727	709.345040	1.000000	0.000000	0.000000	0.000000	
10521	0.326535	0.043059	0.944204	-0.044111	0.998568	-0.030284	-0.944155	-0.031761	0.327966	-227.869944	-231.352021	-76.671490	2.930411	2.926001	4.676770	89.937196	89.970687	120.027845	188.120642	0.111146	0.118131	45.384923	0.875000	-95.303252	-315.704610	-1204.002349	-315.704610	317.872542	-749.674298	-1204.002349	-749.674298	996.797332	-208.795951	-171.389611	-431.331772	-171.389611	656.551068	-546.417134	-431.331772	-546.417134	1224.441773	801.385483	1.000000	277.319115	68.321022	68.535234	
10520	0.070494	0.065243	0.995376	-0.414824	0.909399	-0.030229	-0.907167	-0.410775	0.091171	124.247436	460.334000	207.598767	2.928575	2.930008	4.672378	89.958213	89.955589	120.121686	174.588732	0.144421	0.127058	71.842858	0.994681	-1552.844552	-418.472101	-717.976979	-418.472101	753.965322	-1283.125625	-717.976979	-1283.125625	873.623274	-1258.394308	82.871045	-565.762693	82.871045	1518.320521	-600.002596	-565.762693	-600.002596	1282.951102	528.100898	1.000000	97.505978	78.049679	264.197765	
9014	0.244659	0.083626	0.965996	-0.204994	0.978215	-0.032765	-0.947692	-0.190008	0.256472	314.225983	7.632682	-124.829141	2.927363	2.927261	4.681979	90.021289	90.025751	119.945107	152.846662	0.112777	0.113622	40.361293	0.840426	318.887112	128.121780	118.843550	128.121780	968.531592	589.651874	118.843550	589.651874	1269.182010	-524.413059	126.719193	325.926403	126.719193	922.167092	584.899007	325.926403	584.899007	1331.875892	590.813914	1.000000	277.402380	83.385391	111.546768	
10523	0.180039	-0.024274	-0.983360	0.297374	0.954261	0.030889	0.937632	-0.297987	0.179023	-198.331790	-343.387485	-113.691401	2.927991	2.928659	4.675412	89.955242	90.034262	120.041442	179.590280	0.144410	0.136505	59.814513	0.978723	-863.920672	-348.445594	525.751714	-348.445594	1044.357859	-377.765752	525.751714	-377.765752	694.348235	-1097.870665	-46.482963	407.553741	-46.482963	1542.344016	-122.637165	407.553741	-122.637165	810.860521	730.253231	1.000000	0.000000	0.000000	0.000000	
9018	0.332936	0.059167	0.941091	-0.079428	0.996242	-0.034535	-0.939598	-0.063251	0.336384	-254.486835	441.810214	97.431062	2.927881	2.928177	4.680729	89.857616	90.073449	119.932867	228.457152	0.125302	0.126030	75.449314	0.967391	148.931081	-1348.243270	-360.481159	-1348.243270	1268.522247	207.633146	-360.481159	207.633146	1482.897178	-892.358139	-267.657841	-298.755926	-267.657841	1128.911810	31.874088	-298.755926	31.874088	1535.457691	804.326128	1.000000	0.000000	0.000000	0.000000	
